key,original,translation,context
XS20100-6_overview1,Drive away the thieves who appear near the General's mansion <color=#c44b0e>between midnight and 2 a.m.</color> every night.,,赶走每夜<color=#c44b0e>子丑之间</color>出没在将军府附近的贼人。
XS20100-7_overview1,Drive away the thieves who appear near the Pawn shop <color=#c44b0e>between midnight and 2 a.m.</color> every night.,,赶走每夜<color=#c44b0e>子丑之间</color>出没在聚宝当铺附近的贼人。
XS20100-8_overview1,Find the hidden item in Chuxiang City according to the clues.,,根据线索找到在楚襄城内埋藏的东西。
XS20100-8_overview2,"Clue one, ""The rich have plenty of wine and meat, but there are frozen bones on the road.""",,线索一，“朱门酒肉臭，路有冻死骨。”
XS20100-8_overview3,"Clue two, ""Punch the fierce tiger of the south mountain, kick the dragon of the north sea.""",,线索二，“拳打南山猛虎，脚踢北海蛟龙。”
XS20100-8_overview4,"Clue three, ""Painted fans are always like clouds, and butterflies cluster on the mud-like grass.""",,线索三，“画罗织扇总如云，细草如泥簇蝶裙。”
XS20100-8_overview5,Find the place where something is buried near the Crimson Sleeve Boutique in Chuxiang.,,在楚襄红袖阁附近找到埋东西的位置。
XS20100-9_name,Chuxiang Military Training,,楚襄练兵
XS20100-9_overview0,"The military power of Chuxiang City is weak and has not undergone real training for many years. Therefore, it entrusts powerful heroes to train the soldiers.",,楚襄城兵力孱弱，长年未经受真刀真枪的训练。因此委托实力高强的江湖好汉，代为操练士兵。
XS20100-9_overview1,Discuss military training matters with the general of Chuxiang City Armory.,,跟楚襄城武备库的将军商讨练兵事宜。
Pick-6_option1_1,"See what is buried here. <color=#097a76>(Iron shovel1, Stamina10, 1 quarter)</color>",,看看这里埋的什么东西。<color=#097a76>（铁铲1柄、体力10、1刻）</color>
Pick-6_option1_2,Pray with incense. <color=#097a76>(Normal incense1)</color>,,上香祈祷。<color=#097a76>（丁品檀香1把）</color>
Pick-6_option1_3,Turn around and run away.,,转身离开。
Pick-6_option2_1,Hand over the Ancient bamboo script. <color=#097a76>(Ancient bamboo script1)</color>,,交出古朴的竹简。<color=#097a76>（古朴的竹简1卷）</color>
Pick-6_option2_2,Hand over the score of Guangling Melody. <color=#097a76>(Guangling Melody score1)</color>,,交出广陵散曲谱。<color=#097a76>（广陵散曲谱1本）</color>
Pick-6_option2_3,I won't hand over anything! <color=#c44b0e>(Start the fight immediately)</color>,,休想让我交出任何东西！<color=#c44b0e>（立即开战）</color>
Pick-6_option3_1,Go up and say hello! <color=#c44b0e>(Start the fight immediately)</color>,,上前打招呼！<color=#c44b0e>（立即开战）</color>
Pick-6_option3_2,Turn around and run away.,,转身离开。
M1000-10_option1_1,Go to Info.<color=#097a76>(2 Ke)</color>,,前往查看。<color=#097a76>（2刻）</color>
M1000-10_option1_2,Come back later.,,以后再来。
M5050-1_option1_1,"Meditate under the waterfall.<color=#097a76>(12 shichen, Stamina100)</color>",,瀑布下打坐。<color=#097a76>（12个时辰，体力100）</color>
M5050-1_option1_2,Try again later.,,稍后再试。
M5050-2_option1_1,Pick it up!,,捡起！
M5050-2_option1_2,Don't pick it up.,,不捡。
M1100-10_name,Seek revenge at Bandit Chief Stronghold,,大王寨寻仇
M1100-10_overview1,Go to Bandit Chief Stronghold to rescue the kidnapped Xiao Bao.,,前往大王寨，解救被绑架的小宝。
M1100-10_overview2,Rush back to Nameless village as soon as possible.,,尽快赶回无名小村。
M1400-4_option1_1,Can't stand by and do nothing.<color=#c44b0e>(Specific battle)</color>,,不能见死不救。<color=#c44b0e>（特定战斗）</color>
M1400-4_option1_2,"He brought this on himself, don't interfere.",,这人咎由自取，不要管他。
M2170-1_option1_1,"You've done enough harm, I'm here to stop you!<color=#c44b0e>(Start battle immediately)</color>",,你们坏事做尽，我来为民除害！<color=#c44b0e>（直接开战）</color>
M2170-1_option1_2,Just passing by.,,闲来没事，来逛逛。
R10061-1_option1_1,Help out.<color=#c44b0e>(Specific battle)</color>,,出手相助。<color=#c44b0e>（特定战斗）</color>
R10061-1_option1_2,Just watch the changes.,,静观其变。
R10061-1_Npcname,Soft voice,,柔媚的声音
M20200-5_option1_1,Hand over Xiyu treasure.,,主动交出西域珠宝。
M20200-5_option1_2,Let the Western merchant search you.,,任由西域商人搜身。
M20200-5_option1_3,Escape using Qinggong.<color=#097a76>(Qinggong100)</color>,,利用轻功逃离。<color=#097a76>（轻功100）</color>
M20100-21_option1_1,Please repeat that.,,请再讲一遍。
M20100-21_option1_2,Understood.,,已经知晓了。
M20100-21_option2_1,Join the cockfight.<color=#097a76>(500 wen)</color>,,参加斗鸡。<color=#097a76>（500文）</color>
M20100-21_option2_2,Let me think about it.,,再考虑考虑。
M20100-21_option3_1,Continue!,,继续！
M20100-21_option3_2,Quit while you're ahead.,,见好就收。
M20121-1_option1_1,"Please give me a topic, sir.",,请老先生赐题。
M20121-1_option1_2,"I have other things to do, maybe next time.",,我还有事，下次再说。
M20103-3_option1_1,Sign up for the courtyard exam.<color=#097a76>(12 shichen)</color>,,报名参加院试。<color=#097a76>（12个时辰）</color>
M20103-3_option1_2,Let me think about it.,,再考虑考虑。
M20219-1_option1_1,Ask the teacher for a topic.,,请先生出题。
M20219-1_option1_2,Let me think about it.,,再考虑考虑。
M20203-3_option1_1,Sign up for the township exam.<color=#097a76>(12 shichen)</color>,,报名参加乡试。<color=#097a76>（12个时辰）</color>
M20203-3_option1_2,Let me think about it.,,再考虑考虑。
M2030-1_option1_1,Sign up for the conference exam.<color=#097a76>(12 shichen)</color>,,报名参加会试。<color=#097a76>（12个时辰）</color>
M2030-1_option1_2,Let me think about it.,,再考虑考虑。
M5016-1_option1_1,Start a conversation.,,上前搭话。
M5016-1_option1_2,Quietly run away.,,默默离开。
R10006-2_option1_1,Believe what Shi Chen says.<color=#c44b0e>(Specific battle)</color>,,相信释嗔所说。<color=#c44b0e>（特定战斗）</color>
R10006-2_option1_2,Think Shi Chen is framing Lü Wenhuan.<color=#c44b0e>(Solo fight)</color>,,认为释嗔诬陷吕文桓。<color=#c44b0e>（主角单挑）</color>
R10057-1_option1_1,Agree to fight with Niu Er!<color=#097a76>(Solo fight)</color>,,同意跟牛二打一架！<color=#097a76>（主角单挑）</color>
R10057-1_option1_2,Refuse to fight with Niu Er.,,拒绝跟牛二打架。
R10058-1_option1_1,Give Li San 2000 wen.<color=#097a76>(2000 wen)</color>,,给李三2000文钱。<color=#097a76>（2000文）</color>
R10058-1_option1_2,"Excuse me, I'll be on my way.",,告辞离开。
R10033-1_option1_1,Accept Ye Yun's challenge.<color=#097a76>(Solo fight)</color>,,接受叶云的挑战。<color=#097a76>（主角单挑）</color>
R10033-1_option1_2,Refuse the challenge.,,拒绝接受挑战。
R10033-2_option1_1,Agree with Ye Yun.<color=#c44b0e>(12 shichen)</color>,,答应叶云。<color=#c44b0e>（12个时辰）</color>
R10033-2_option1_2,Not now.,,暂不答应。
R10041-1_option1_1,"Please teach me, senior!<color=#097a76>(Stamina10, 2 Ke, Solo fight)</color>",,请前辈赐教！<color=#097a76>（体力10，2刻，主角单挑）</color>
R10041-1_option1_2,Not ready yet.,,还没准备好。
M20302-4_option1_1,Ask passerby for 1000 wen.,,向路人索要1000文。
M20302-4_option1_2,Exchange information with passerby.,,跟路人交换消息。
M20302-4_option1_3,Tell him about the Underground Arena directly.,,直接告诉他关于斗技场的消息。
M5052-1_name,Peak Debate,,顶峰论道
M5052-1_overview,Prepare fully and go to the <color=#c44b0e>Peak of Challenge</color> to participate in the Peak Debate and compete for the top spot!,,做好充分准备，前往<color=#c44b0e>论道峰</color>参加顶峰论道，争锋天下第一！
M5052-1_option1_1,"Join the Peak Debate!<color=#097a76>(Qinggong200, partners leave)</color>",,参加顶峰论道！<color=#097a76>（轻功200，伙伴离队）</color>
M5052-1_option1_2,"Excuse me, I'll be on my way.",,告辞离开。
M5052-1_option2_1,Achieve the <color=#c44b0e>World's No.1</color> ending<color=#0574a8>(Game Over)</color>.,,达成<color=#c44b0e>天下第一</color>结局<color=#0574a8>（游戏结束）</color>。
M5052-1_option2_2,Continue to travel in Jianghu.,,继续游历江湖。
R10035-1_option1_1,Sit down for a drink and assist the Prince of Yan.<color=#c44b0e>(Specific Battle)</color>,,坐下喝酒，相助燕国公子。<color=#c44b0e>（特定战斗）</color>
R10035-1_option1_2,Teach the Prince of Yan a lesson together.<color=#097a76>(Specific Battle)</color>,,一起教训这位燕国公子。<color=#097a76>（特定战斗）</color>
R10035-1_option1_3,Turn around and run away.,,转身离开。
R10035-2-1_option1_1,Listen to their conversation.,,听二人对话。
R10035-2-1_option1_2,Ignore him.,,不去管他。
R10035-2-1_option2_1,Join the formation!<color=#097a76>(Specific Battle)</color>,,参与布阵！<color=#097a76>（特定战斗）</color>
R10035-2-1_option2_2,Break the formation together!<color=#c44b0e>(Specific Battle)</color>,,一同破阵！<color=#c44b0e>（特定战斗）</color>
R10035-2-1_option2_3,Not interested.,,不感兴趣。
R10035-2-2_option1_1,Help Wanyan Liang defeat Hua Yan!<color=#c44b0e>(Direct Battle)</color>,,帮完颜亮击败华严！<color=#c44b0e>（直接开战）</color>
R10035-2-2_option1_2,Help Hua Yan repel Wanyan Liang!<color=#c44b0e>(Specific Battle)</color>,,帮华严击退完颜亮！<color=#c44b0e>（特定战斗）</color>
R10035-2-2_option1_3,Not interested.,,不感兴趣。
R10035-2-2_option2_1,"Give ""Translation of Vairocana Sutra - First half"" to Wanyan Liang.",,把《如来经译本·上卷》交给完颜亮。
R10035-2-2_option2_2,Refuse to give the translation to Wanyan Liang.,,拒绝把译本交给完颜亮
R10035-2-3_option1_1,Agree to break the formation together!<color=#097a76>(Specific Battle)</color>,,答应一同破阵！<color=#097a76>（特定战斗）</color>
R10035-2-3_option1_2,Refuse to help.,,拒绝帮忙。
R10035-3_option1_1,"Give the ""Vairocana Solar Sutra"" to Wanyan Liang.<color=#097a76>(Vairocana Solar Sutra 1 Volume)</color>",,把《大日如来经》交给完颜亮。<color=#097a76>（大日如来经1本）</color>
R10035-3_option1_2,Not planning to do this for now.,,暂时没这个打算。
School-2020-2_option1_1,Understood!,,听清楚了！
School-2020-2_option1_2,"Please repeat, Abbot.",,请住持再说一遍。
School-2020-3_name,Small martial arts competition,,小较比武
School-2020-3_overview1,Reach level 20 before challenging Hui Yuan in the small martial arts competition.,,等级升到20级再找慧元参加小较比武。
School-2020-3_overview2,Wait for the small competition to reopen.,,等待重新开启小较。
School-2020-3_overview3,The small martial arts competition at Shifa Temple has reopened.,,释法寺比武小较已经重新开启。
School-2020-3_option1_1,Ready!,,准备好了！
School-2020-3_option1_2,Not ready yet.,,还未准备好。
School-2020-4_option1_1,Go and check it out!,,跟过去看看！
School-2020-4_option1_2,Mind your own business.,,不管闲事。
School-2020-4_option2_1,Break off with Xie E!<color=#c44b0e>(Specific Battle)</color>,,与释厄决裂！<color=#c44b0e>（特定战斗）</color>
School-2020-4_option2_2,Pretend nothing happened.,,当做什么都没发生。
Kill-2020_talk,Exterminate,,剿灭
Kill-2020_option1_1,Exterminate Shifa Temple!<color=#c44b0e>(Direct Battle)</color>,,剿灭释法寺！<color=#c44b0e>（直接开战）</color>
Kill-2020_option1_2,"Don't take it seriously, it's just nonsense.",,信口胡说，不必当真
NPC-2020-9_name,Lost Prayer Beads,,遗失的念珠
NPC-2020-9_overview1,Help the eldest brother find the Sandalwood prayer beads.,,帮大师兄找回檀木念珠。
NPC-2020-9_overview2,Help the eldest brother of Shifa Temple retrieve the Sandalwood prayer beads.,,帮释法寺的大师兄找回檀木念珠。
NPC-2020-9_overview3,The prayer beads you found might be the ones lost by the eldest brother.,,你捡到的这串念珠可能就是大师兄遗失的那串。
NPC-2020-9_option1_1,Return the Sandalwood prayer beads.<color=#097a76>(Sandalwood prayer beads 1 string)</color>,,交还檀木念珠。<color=#097a76>（檀木念珠1串）</color>
NPC-2020-9_option1_2,Talk about it later.,,以后再说。
R10034-0_option1_1,Bow respectfully!,,恭敬行礼！
R10034-0_option1_2,Bow normally!,,普通行礼！
M10070-1_option1_1,I am the messenger of General Lu from Chuxiang City!,,我是楚襄城吕将军的信使！
M10070-1_option1_2,I came specifically to exterminate you!<color=#c44b0e>(Direct Battle)</color>,,专程来剿灭你们的！<color=#c44b0e>（直接开战）</color>
M10070-1_option1_3,"Excuse me, I'll be on my way.",,告辞离开。
M10070-1_option1_4,Introduce yourself and claim to visit the Yan Army commander.,,自报姓名，声称拜会燕军元帅。
M10070-1_option2_1,Why not!,,有何不敢！
M10070-1_option2_2,Only a fool would believe your provocation!,,傻子才信你的激将法！
M10070-4_option1_1,Reveal your identity as Huiyuan.,,告知会元身份。
M10070-4_option1_2,Reveal your identity as an ordinary Jianghu person.,,告知普通江湖人身份。
M10070-4_option1_3,No comment.,,无可奉告。
M10070-4_option1_4,Reveal your identity as Ye Family Battalion.,,告知叶家军身份。
M10070-4_option2_1,Risk your life to protect the emperor's escape!,,舍命保护陛下逃离！
M10070-4_option2_2,It's not time to run away yet.,,现在还不是逃走的时候。
M10070-4-1_option1_1,Help Han Hongyu.<color=#c44b0e>(Specific Battle)</color>,,帮助韩红玉。<color=#c44b0e>（特定战斗）</color>
M10070-4-1_option1_2,Help Xiao Yuanba.<color=#c44b0e>(Specific Battle)</color>,,帮助萧元霸。<color=#c44b0e>（特定战斗）</color>
M10070-5_option1_1,Accept the reward. (Achieve the <color=#0574a8>Official Reward</color> ending).,,接受封赏。（达成<color=#0574a8>封官赐爵</color>结局）。
